TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income,Product Name,Price_y
TR98000,258,2022-04-04,P1,8800,9,79200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",51,0,Married,"12,57",Choco Bar,8800
TR31493,131,2022-01-21,P1,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",25,0,Single,"7,12",Choco Bar,8800
TR20662,131,2022-02-04,P1,8800,9,79200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",25,0,Single,"7,12",Choco Bar,8800
TR93101,267,2022-01-21,P1,8800,3,26400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",22,0,Single,0,Choco Bar,8800
TR21207,267,2022-06-12,P1,8800,7,61600,13,Buana,Buana,General Trade,"-1,26916","116,825264",22,0,Single,0,Choco Bar,8800
TR89142,267,2022-04-15,P1,8800,5,44000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",22,0,Single,0,Choco Bar,8800
TR99770,114,2022-08-14,P1,8800,10,88000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",22,0,Single,"3,14",Choco Bar,8800
TR30250,114,2022-09-08,P1,8800,6,52800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",22,0,Single,"3,14",Choco Bar,8800
TR16537,219,2022-03-25,P1,8800,6,52800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",39,0,Single,"9,73",Choco Bar,8800
TR72678,219,2022-04-28,P1,8800,8,70400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",39,0,Single,"9,73",Choco Bar,8800
TR76754,384,2022-02-03,P1,8800,6,52800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",59,1,Married,"4,42",Choco Bar,8800
TR14579,384,2022-11-06,P1,8800,8,70400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",59,1,Married,"4,42",Choco Bar,8800
TR73412,195,2022-04-12,P1,8800,6,52800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",31,1,Married,"10,91",Choco Bar,8800
TR68735,66,2022-11-29,P1,8800,6,52800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",37,1,Married,"3,04",Choco Bar,8800
TR80761,101,2022-06-06,P1,8800,8,70400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",61,1,Married,"54,2",Choco Bar,8800
TR46867,263,2022-07-03,P1,8800,9,79200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",40,1,Married,"10,21",Choco Bar,8800
TR57090,263,2022-02-23,P1,8800,4,35200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",40,1,Married,"10,21",Choco Bar,8800
TR57847,363,2022-05-07,P1,8800,10,88000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",35,0,Married,"6,05",Choco Bar,8800
TR64559,363,2022-08-19,P1,8800,4,35200,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",35,0,Married,"6,05",Choco Bar,8800
TR87386,247,2022-11-10,P1,8800,3,26400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",33,1,Married,"8,11",Choco Bar,8800
TR58613,369,2022-08-19,P1,8800,5,44000,13,Buana,Buana,General Trade,"-1,26916","116,825264",32,0,Married,"10,62",Choco Bar,8800
TR52322,369,2022-05-24,P1,8800,10,88000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",32,0,Married,"10,62",Choco Bar,8800
TR28701,369,2022-04-09,P1,8800,7,61600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",32,0,Married,"10,62",Choco Bar,8800
TR44851,105,2022-08-02,P1,8800,9,79200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",61,0,Married,"7,54",Choco Bar,8800
TR71793,105,2022-05-06,P1,8800,4,35200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",61,0,Married,"7,54",Choco Bar,8800
TR53237,105,2022-11-18,P1,8800,10,88000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",61,0,Married,"7,54",Choco Bar,8800
TR45604,298,2022-05-25,P1,8800,5,44000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",38,1,Married,"8,99",Choco Bar,8800
TR54358,31,2022-06-29,P1,8800,2,17600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",38,0,Married,"9,61",Choco Bar,8800
TR61002,222,2022-09-09,P1,8800,5,44000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",45,0,Married,"15,03",Choco Bar,8800
TR45059,17,2022-10-01,P1,8800,6,52800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",35,0,Married,"3,14",Choco Bar,8800
TR78942,165,2022-02-13,P1,8800,2,17600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",44,1,Married,"14,58",Choco Bar,8800
TR6960,13,2022-02-27,P1,8800,5,44000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",23,0,Single,"2,03",Choco Bar,8800
TR88741,13,2022-10-06,P1,8800,3,26400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",23,0,Single,"2,03",Choco Bar,8800
TR43584,221,2022-08-14,P1,8800,3,26400,13,Buana,Buana,General Trade,"-1,26916","116,825264",23,1,Single,"7,5",Choco Bar,8800
TR65269,221,2022-02-10,P1,8800,9,79200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",23,1,Single,"7,5",Choco Bar,8800
TR6757,364,2022-06-11,P1,8800,10,88000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",27,1,Married,"3,41",Choco Bar,8800
TR13038,346,2022-05-04,P1,8800,9,79200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",62,0,Married,"5,08",Choco Bar,8800
TR90751,365,2022-05-03,P1,8800,9,79200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",28,0,Single,"6,05",Choco Bar,8800
TR50042,365,2022-04-26,P1,8800,2,17600,13,Buana,Buana,General Trade,"-1,26916","116,825264",28,0,Single,"6,05",Choco Bar,8800
TR14328,365,2022-03-15,P1,8800,9,79200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",28,0,Single,"6,05",Choco Bar,8800
TR35416,354,2022-03-03,P1,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",53,1,Married,"16,94",Choco Bar,8800
TR54757,354,2022-01-10,P1,8800,4,35200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",53,1,Married,"16,94",Choco Bar,8800
TR1624,94,2022-08-24,P1,8800,8,70400,13,Buana,Buana,General Trade,"-1,26916","116,825264",53,0,Married,"12,94",Choco Bar,8800
TR45309,14,2022-05-04,P1,8800,6,52800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",58,1,Married,"10,18",Choco Bar,8800
TR85821,89,2022-07-03,P1,8800,10,88000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",32,0,Married,"9,68",Choco Bar,8800
TR75249,89,2022-03-30,P1,8800,7,61600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",32,0,Married,"9,68",Choco Bar,8800
TR81210,24,2022-08-22,P1,8800,6,52800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",37,0,Married,"9,53",Choco Bar,8800
TR34374,155,2022-07-15,P1,8800,5,44000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",40,0,Married,"7,17",Choco Bar,8800
TR79604,416,2022-10-12,P1,8800,7,61600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",27,1,,"3,43",Choco Bar,8800
TR41105,416,2022-05-08,P1,8800,8,70400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",27,1,,"3,43",Choco Bar,8800
TR15275,336,2022-02-05,P1,8800,4,35200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",51,0,Single,"10,84",Choco Bar,8800
TR95917,404,2022-07-27,P1,8800,4,35200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",22,0,Single,"2,69",Choco Bar,8800
TR58354,404,2022-08-29,P1,8800,3,26400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",22,0,Single,"2,69",Choco Bar,8800
TR1984,183,2022-01-01,P1,8800,4,35200,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",27,1,Single,"0,18",Choco Bar,8800
TR78268,189,2022-02-26,P1,8800,8,70400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",59,1,Single,"5,15",Choco Bar,8800
TR23169,189,2022-07-01,P1,8800,7,61600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",59,1,Single,"5,15",Choco Bar,8800
TR21074,132,2022-04-18,P1,8800,5,44000,13,Buana,Buana,General Trade,"-1,26916","116,825264",41,0,Married,"17,69",Choco Bar,8800
TR97950,330,2022-08-27,P1,8800,8,70400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",61,1,Married,7,Choco Bar,8800
TR32298,150,2022-09-24,P1,8800,8,70400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",61,1,Married,"8,56",Choco Bar,8800
TR9760,150,2022-05-26,P1,8800,10,88000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",61,1,Married,"8,56",Choco Bar,8800
TR51988,46,2022-05-28,P1,8800,5,44000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",36,1,Married,"8,31",Choco Bar,8800
TR26510,39,2022-11-02,P1,8800,7,61600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",66,1,Married,"6,19",Choco Bar,8800
TR38831,82,2022-06-26,P1,8800,5,44000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",60,1,Married,"6,24",Choco Bar,8800
TR18878,76,2022-05-20,P1,8800,10,88000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",38,1,Married,"7,88",Choco Bar,8800
TR41052,76,2022-06-25,P1,8800,7,61600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",38,1,Married,"7,88",Choco Bar,8800
TR39596,440,2022-01-03,P1,8800,5,44000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",40,0,Married,"3,47",Choco Bar,8800
TR66413,215,2022-05-15,P1,8800,4,35200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",25,0,Single,"5,54",Choco Bar,8800
TR33278,151,2022-04-24,P1,8800,9,79200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",42,0,Married,"10,38",Choco Bar,8800
TR87436,151,2022-01-19,P1,8800,6,52800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",42,0,Married,"10,38",Choco Bar,8800
TR15847,253,2022-12-04,P1,8800,6,52800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",37,0,Married,"4,32",Choco Bar,8800
TR57024,253,2022-03-04,P1,8800,6,52800,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",37,0,Married,"4,32",Choco Bar,8800
TR31892,77,2022-03-05,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",26,0,Married,"4,67",Choco Bar,8800
TR93904,277,2022-09-21,P1,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",60,1,Married,"9,38",Choco Bar,8800
TR6162,309,2022-08-30,P1,8800,8,70400,13,Buana,Buana,General Trade,"-1,26916","116,825264",23,0,Single,"3,03",Choco Bar,8800
TR99670,309,2022-09-03,P1,8800,2,17600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",23,0,Single,"3,03",Choco Bar,8800
TR26573,9,2022-12-28,P1,8800,5,44000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",33,0,Married,"9,92",Choco Bar,8800
TR9305,9,2022-01-08,P1,8800,6,52800,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",33,0,Married,"9,92",Choco Bar,8800
TR96375,9,2022-12-04,P1,8800,8,70400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",33,0,Married,"9,92",Choco Bar,8800
TR46767,234,2022-04-06,P1,8800,2,17600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",61,1,Married,"10,86",Choco Bar,8800
TR4318,234,2022-09-24,P1,8800,5,44000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",61,1,Married,"10,86",Choco Bar,8800
TR55931,234,2022-11-25,P1,8800,4,35200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",61,1,Married,"10,86",Choco Bar,8800
TR36292,434,2022-08-15,P1,8800,10,88000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",37,0,Married,"9,33",Choco Bar,8800
TR48869,257,2022-01-24,P1,8800,6,52800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",60,0,Married,"4,25",Choco Bar,8800
TR85957,112,2022-02-02,P1,8800,8,70400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",31,1,Married,"4,44",Choco Bar,8800
TR50379,137,2022-03-09,P1,8800,6,52800,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",34,1,Married,"6,36",Choco Bar,8800
TR68329,75,2022-05-26,P1,8800,7,61600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",34,0,Married,"9,69",Choco Bar,8800
TR85313,224,2022-04-26,P1,8800,8,70400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",29,0,Married,"3,31",Choco Bar,8800
TR91643,414,2022-03-29,P1,8800,9,79200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",21,1,Single,"0,74",Choco Bar,8800
TR91570,52,2022-02-07,P1,8800,9,79200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",37,0,Married,"3,73",Choco Bar,8800
TR18405,139,2022-09-16,P1,8800,7,61600,13,Buana,Buana,General Trade,"-1,26916","116,825264",38,1,Married,"5,17",Choco Bar,8800
TR65931,443,2022-05-19,P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",33,1,,"9,28",Choco Bar,8800
TR51422,443,2022-02-09,P1,8800,8,70400,13,Buana,Buana,General Trade,"-1,26916","116,825264",33,1,,"9,28",Choco Bar,8800
TR78331,408,2022-04-17,P1,8800,8,70400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",34,1,Married,"9,45",Choco Bar,8800
TR42758,408,2022-05-15,P1,8800,5,44000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",34,1,Married,"9,45",Choco Bar,8800
TR46450,162,2022-02-14,P1,8800,5,44000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",49,0,Married,"11,46",Choco Bar,8800
TR74706,188,2022-05-22,P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",46,1,Married,"25,22",Choco Bar,8800
TR32500,188,2022-11-18,P1,8800,3,26400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",46,1,Married,"25,22",Choco Bar,8800
TR54885,188,2022-04-03,P1,8800,5,44000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",46,1,Married,"25,22",Choco Bar,8800
TR91932,188,2022-08-22,P1,8800,2,17600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",46,1,Married,"25,22",Choco Bar,8800
TR5221,376,2022-05-25,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",44,0,Married,"14,65",Choco Bar,8800
TR43554,376,2022-08-25,P1,8800,10,88000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",44,0,Married,"14,65",Choco Bar,8800
TR65616,376,2022-07-12,P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",44,0,Married,"14,65",Choco Bar,8800
TR26241,323,2022-02-22,P1,8800,4,35200,13,Buana,Buana,General Trade,"-1,26916","116,825264",58,0,Married,"10,55",Choco Bar,8800
TR33854,216,2022-02-28,P1,8800,7,61600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",30,0,Married,"4,82",Choco Bar,8800
TR59511,19,2022-03-06,P1,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",24,1,Single,"4,14",Choco Bar,8800
TR77452,19,2022-09-03,P1,8800,8,70400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",24,1,Single,"4,14",Choco Bar,8800
TR54663,361,2022-01-15,P1,8800,8,70400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",26,1,Single,"0,06",Choco Bar,8800
TR65073,361,2022-12-24,P1,8800,8,70400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",26,1,Single,"0,06",Choco Bar,8800
TR89580,172,2022-03-13,P1,8800,2,17600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",57,1,Married,"8,96",Choco Bar,8800
TR56072,172,2022-08-19,P1,8800,6,52800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",57,1,Married,"8,96",Choco Bar,8800
TR83807,172,2022-03-03,P1,8800,2,17600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",57,1,Married,"8,96",Choco Bar,8800
TR77268,86,2022-12-04,P1,8800,2,17600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",60,1,Married,"9,54",Choco Bar,8800
TR19574,86,2022-05-27,P1,8800,2,17600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",60,1,Married,"9,54",Choco Bar,8800
TR34507,22,2022-09-29,P1,8800,8,70400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",34,0,Single,"9,91",Choco Bar,8800
TR83217,360,2022-07-18,P1,8800,3,26400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",54,0,Married,"35,78",Choco Bar,8800
TR89056,239,2022-03-29,P1,8800,8,70400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",41,1,Married,"6,55",Choco Bar,8800
TR5340,245,2022-03-26,P1,8800,6,52800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",26,1,Married,"4,58",Choco Bar,8800
TR71964,245,2022-04-04,P1,8800,7,61600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",26,1,Married,"4,58",Choco Bar,8800
TR24067,353,2022-03-19,P1,8800,2,17600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",25,0,Single,"1,32",Choco Bar,8800
TR7307,353,2022-11-25,P1,8800,10,88000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",25,0,Single,"1,32",Choco Bar,8800
TR57301,141,2022-06-27,P1,8800,3,26400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",65,1,Married,"9,94",Choco Bar,8800
TR48273,6,2022-12-07,P1,8800,6,52800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",23,0,Married,"2,33",Choco Bar,8800
TR38554,6,2022-04-21,P1,8800,5,44000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",23,0,Married,"2,33",Choco Bar,8800
TR1049,344,2022-07-22,P1,8800,5,44000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",47,1,Married,"5,63",Choco Bar,8800
TR35256,160,2022-01-01,P1,8800,7,61600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",48,1,Married,"12,57",Choco Bar,8800
TR52098,160,2022-05-10,P1,8800,4,35200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",48,1,Married,"12,57",Choco Bar,8800
TR81085,83,2022-11-28,P1,8800,3,26400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",34,1,Married,"10,88",Choco Bar,8800
TR84319,83,2022-09-06,P1,8800,10,88000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",34,1,Married,"10,88",Choco Bar,8800
TR25265,83,2022-09-05,P1,8800,9,79200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",34,1,Married,"10,88",Choco Bar,8800
TR6886,83,2022-05-05,P1,8800,4,35200,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",34,1,Married,"10,88",Choco Bar,8800
TR71804,218,2022-04-28,P1,8800,8,70400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",29,0,Married,"3,52",Choco Bar,8800
TR51479,149,2022-07-25,P1,8800,3,26400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",61,1,Married,"3,96",Choco Bar,8800
TR26647,315,2022-12-05,P1,8800,3,26400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",29,1,Married,"4,18",Choco Bar,8800
TR32593,44,2022-05-30,P1,8800,2,17600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",40,0,Married,"10,65",Choco Bar,8800
TR59683,44,2022-03-08,P1,8800,5,44000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",40,0,Married,"10,65",Choco Bar,8800
TR63499,118,2022-02-01,P1,8800,7,61600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",20,1,Single,"3,28",Choco Bar,8800
TR83364,325,2022-07-16,P1,8800,5,44000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",37,0,Single,"3,25",Choco Bar,8800
TR55532,325,2022-02-06,P1,8800,5,44000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",37,0,Single,"3,25",Choco Bar,8800
TR60869,41,2022-07-17,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",51,0,Married,"16,42",Choco Bar,8800
TR26378,41,2022-05-20,P1,8800,8,70400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",51,0,Married,"16,42",Choco Bar,8800
TR81611,348,2022-11-06,P1,8800,9,79200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",29,1,Married,"4,64",Choco Bar,8800
TR27017,133,2022-08-16,P1,8800,2,17600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",47,1,Married,"20,81",Choco Bar,8800
TR87846,133,2022-06-14,P1,8800,5,44000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",47,1,Married,"20,81",Choco Bar,8800
TR99756,279,2022-08-31,P1,8800,6,52800,13,Buana,Buana,General Trade,"-1,26916","116,825264",62,0,Married,"5,35",Choco Bar,8800
TR68603,166,2022-03-23,P1,8800,9,79200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",33,0,Married,"3,33",Choco Bar,8800
TR65507,166,2022-02-05,P1,8800,7,61600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",33,0,Married,"3,33",Choco Bar,8800
TR89744,413,2022-05-22,P1,8800,5,44000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",31,0,Married,"8,8",Choco Bar,8800
TR93420,413,2022-03-30,P1,8800,5,44000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",31,0,Married,"8,8",Choco Bar,8800
TR60184,175,2022-02-02,P1,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",60,0,Married,"9,7",Choco Bar,8800
TR14887,96,2022-04-11,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",55,0,Married,"13,67",Choco Bar,8800
TR56681,96,2022-04-04,P1,8800,9,79200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",55,0,Married,"13,67",Choco Bar,8800
TR84914,386,2022-04-22,P1,8800,7,61600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",33,0,Married,"6,95",Choco Bar,8800
TR85559,377,2022-09-10,P1,8800,3,26400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",53,0,Single,"10,39",Choco Bar,8800
TR37685,260,2022-08-25,P1,8800,6,52800,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",33,0,Single,"6,65",Choco Bar,8800
TR17185,209,2022-06-27,P1,8800,3,26400,13,Buana,Buana,General Trade,"-1,26916","116,825264",47,0,Single,"2,55",Choco Bar,8800
TR8808,329,2022-10-03,P1,8800,2,17600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",19,1,Single,0,Choco Bar,8800
TR34593,252,2022-03-24,P1,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",18,1,Single,0,Choco Bar,8800
TR39399,423,2022-06-28,P1,8800,4,35200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",22,0,Married,"3,55",Choco Bar,8800
TR43932,423,2022-04-06,P1,8800,3,26400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",22,0,Married,"3,55",Choco Bar,8800
TR4070,423,2022-04-16,P1,8800,8,70400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",22,0,Married,"3,55",Choco Bar,8800
TR63130,291,2022-04-09,P1,8800,2,17600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",49,0,Married,"19,98",Choco Bar,8800
TR97527,2,2022-03-18,P1,8800,9,79200,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",60,1,Married,"6,23",Choco Bar,8800
